Kids_First_Biospecimen_ID	bed_to_use
TARGET-10-PATXNK-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATXSK-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATXSK-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATYJK-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATYJK-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATYMP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATYMP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATYWV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATYWV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZFF-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZFF-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZSL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZSL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZWA-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZWA-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZYC-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PATZYC-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAFN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAFN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAJA-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAJA-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAYB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAYB-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAZV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUAZV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUBLL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUBLL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUBPY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUBPY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUBXP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUBXP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUCDC-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAUCDC-10A-01D	S04380110_Regions_hg38_100.bed
BS_4K7SDXC7	S07604715_100bp_Padded.bed
BS_9W04ZPRR	S07604715_100bp_Padded.bed
BS_G5VS97AD	S07604715_100bp_Padded.bed
BS_K24D4BGK	S07604715_100bp_Padded.bed
BS_KT3GAAQV	S07604715_100bp_Padded.bed
BS_R7H6ZV8M	S07604715_100bp_Padded.bed
BS_WPV7N6NQ	S07604715_100bp_Padded.bed
BS_X1TRW9RH	S07604715_100bp_Padded.bed
BS_X8YB5G5J	S07604715_100bp_Padded.bed
BS_Z61JVJ03	S07604715_100bp_Padded.bed
BS_Z8GRJ71M	S07604715_100bp_Padded.bed
TARGET-10-PAKSWW-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAKSWW-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PANTSM-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PANTSM-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PANTSM-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPAGK-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPAGK-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPAGK-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPEFH-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPEFH-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPEFH-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPJIB-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPJIB-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPJIB-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPLDL-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPLDL-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPLDL-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPNNX-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPNNX-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPNNX-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPSPG-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPSPG-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPSPG-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPSPN-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPSPN-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPSPN-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPZNK-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPZNK-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PAPZNK-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARAKF-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARAKF-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARAKF-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARFTR-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARFTR-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARFTR-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARGHW-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARGHW-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARGHW-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARIAD-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARIAD-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARIAD-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARJZZ-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARJZZ-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARJZZ-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARPNM-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARPNM-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARPNM-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARPRW-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PARPRW-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PASFXA-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PASFXA-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PASFXA-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PASLZM-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PASLZM-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-10-PASLZM-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAEEYP-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAEEYP-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAEEYP-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAERAH-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAERAH-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAERAH-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAKKBK-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAKKBK-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAKKBK-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAMYAS-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAMYAS-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PAMYAS-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANGTF-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANGTF-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANGTF-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANLIZ-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANLIZ-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANLIZ-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANLRE-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANLRE-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANLRE-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANSBH-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANSBH-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANSBH-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANVGP-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANVGP-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PANVGP-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARGVC-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARGVC-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARGVC-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARUNX-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARUNX-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARUNX-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARVUA-03A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARVUA-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARVUA-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARWXU-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARWXU-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PARWXU-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PASFEW-04A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PASFEW-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PASFEW-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PASRTP-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PASRTP-14A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PASRTP-40A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PATELT-09A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-20-PATELT-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-CAAAAP-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-CAAAAP-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-CAAAAR-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-CAAAAR-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-CAAAAR-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PADXAY-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PADXAY-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PADZUB-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PADZUB-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLKC-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLKC-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLKR-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLKR-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLNJ-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLNJ-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLWT-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJLWT-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMEP-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMEP-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMJT-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMJT-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMKN-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMKN-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMSE-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMSE-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMVC-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMVC-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJMVC-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNGH-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNGH-02A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNGH-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNLT-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNLT-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNNC-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNNC-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNNR-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNNR-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNRH-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNRH-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNTJ-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNTJ-02A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNTJ-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNUP-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNUP-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNVE-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNVE-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNVX-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJNVX-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPAR-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPAR-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPCM-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPCM-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPDC-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPDC-02A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAJPDC-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKECR-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKECR-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKECR-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKFYV-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKFYV-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKKNS-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKKNS-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKMSV-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKMSV-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKPDF-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKPDF-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKVET-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKVET-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKXWB-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKXWB-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKYLT-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PAKYLT-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALFME-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALFME-02A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALFME-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALGLU-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALGLU-10A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALJIP-01A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALJIP-02A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
TARGET-50-PALJIP-11A-01D	SeqCap_EZ_Exome_v2_Padded_HG38.merged.bed
BS_9DN4QR6E	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_A6YJ3WG2	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_AEEKJ1QK	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_GKXD33YH	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_FWP8ZA4K	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_GBT44HST	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_CX6KACX6	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_2KMB51YF	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_2HDEZFTW	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_328C4BW5	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_402W79TS	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_1RTE2KEX	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_6VTQ3W4M	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_74TZJTW0	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_74SJ7YV4	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_6DT506HY	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_6B62YT97	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_541KKASA	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_52ETE050	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_6687ZNGS	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_5CCAC8TZ	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_5FBN4PPQ	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_WYTDVC0Y	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_TYFD8ZMG	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_Y0DGBKTY	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_XPZAD9PP	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_KPG4WCHS	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_H3TYF6GD	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_JCWD4DMA	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_QZPGVNBB	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_P7VR731D	Strexome_targets_intersect_sorted_padded100.GRCh38.bed
BS_7KR13R3P	StrexomeLite_hg38_liftover_100bp_padded.bed
TARGET-30-PASBZV-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PARWTY-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PARYUK-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PARWBC-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PARWEH-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASALE-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASGNT-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASLCD-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASCWD-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASBPN-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASGGI-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASEAR-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASKSX-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASCIX-09A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASEGF-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASCRK-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASFWL-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASGHN-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASJWG-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASGEE-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASFDU-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASFXS-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASKRX-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASFXC-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASEVK-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASFEV-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASKKZ-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
TARGET-30-PASBYW-01A-01D	TARGET_AML_NBL_WT_SeqVal79_attempt06_AllTracks_HG38_bed_expanded100.bed
